Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1081,0.320280,-0.693395,1.231872,0.124728,1.909509,0.282032,1.726757,0.321323
1089,-0.462952,-0.230763,1.301308,0.136049,-1.388769,-0.345693,-0.764318,0.350704
1090,-2.316033,-0.684078,-1.606626,-1.632475,-0.897516,0.440858,1.001543,-1.201712
1091,-0.867170,2.147599,1.423748,1.128666,0.769448,1.120799,1.029850,-0.312861
1098,0.227277,2.120459,0.858406,-0.428826,1.024682,0.064050,0.167977,-1.088385
1101,-1.025691,-1.014218,0.204613,1.141598,-1.624757,0.633721,0.117186,0.156963
1102,0.716419,0.138815,0.285786,0.165826,-0.529653,1.691212,-0.498341,1.631089
1105,0.020695,-0.872129,-1.030585,-0.376929,-0.757302,0.231791,-0.937733,-0.384134
1106,-0.368095,1.863495,0.743880,0.603643,0.117835,1.285458,1.008656,-1.666971
1107,-0.930844,0.873457,-0.195682,-1.864395,0.503837,1.283992,-0.516991,-0.220959
1113,-0.006763,-1.285828,1.172029,1.141480,-1.170345,0.718656,0.773834,1.155322
1114,1.311454,0.826536,0.437305,1.363770,0.056827,1.074715,0.577418,0.311878
1115,0.073656,-2.664103,-1.151208,-0.399667,-1.326999,0.623996,-0.983038,-0.784682
1116,-0.112357,-0.130422,-2.945939,0.840158,-1.178770,-0.677764,-2.284375,0.612385
1117,-1.056219,0.218130,0.335584,-0.508430,-0.316270,-0.227721,-0.628823,-1.929750
1118,0.412450,-0.256014,-0.947480,1.389066,-0.057841,-0.277373,-0.655013,0.383883
1119,-1.847645,-0.622928,-1.952245,-0.486807,-0.808627,-0.579220,-2.065049,-0.465290
1120,0.365127,1.205589,-0.304122,-0.809094,-1.648094,-1.400279,-0.423079,-0.149564
1124,1.932989,1.139523,1.169164,-0.582029,2.297823,2.392234,2.020024,-0.714342
1125,0.773114,1.086257,1.599956,-0.678810,-1.251952,-0.006624,-1.001339,-1.254424
1126,0.400885,-1.590922,-1.356377,1.341431,-0.783905,-0.936933,-3.309877,-1.980318
