Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1173,-0.254608,-1.842686,-0.443852,3.270874,-0.902711,-1.475317,2.872686,-0.419748
1175,1.168551,1.129193,-0.238862,1.014208,1.257153,0.465598,0.609051,2.046973
1176,0.662209,1.186422,-0.485283,-1.986299,0.577551,1.356755,-2.434807,-0.163076
1177,-0.318781,0.260195,3.889541,-1.032806,0.736103,1.590955,3.248058,2.147919
1178,-0.976465,-2.427875,0.905200,0.981398,-1.435551,2.187505,-1.409776,-0.658612
1180,-0.104074,-0.066880,2.015439,-0.399591,1.209571,0.056660,-0.210363,-0.785817
1181,-0.852769,-3.223880,-1.129362,-0.570412,-1.770934,-3.320364,-0.376173,-2.260618
1182,0.602319,0.652238,-0.095466,-1.503916,1.767714,-0.488878,-0.058206,0.755966
1183,-0.157238,-1.177347,-1.117743,0.222438,-0.361141,-0.059704,-1.824616,-0.651645
1185,-1.278709,0.430808,-1.363243,-2.352610,0.669385,-2.953939,-1.495957,-2.809527
1191,-1.753551,1.378476,-2.892025,-1.993057,0.151508,-0.523082,-1.960471,-2.258081
1192,-0.883808,4.194707,1.231662,1.895406,2.170413,-0.172478,1.990570,2.303361
1195,-0.309173,2.990551,-0.311026,1.068797,-0.230355,0.527429,1.450706,0.196601
1196,-0.075073,1.203825,0.703189,-0.909226,-2.179682,2.717252,-1.553940,-1.606036
1197,-2.266409,-0.036506,-0.873945,-1.911451,-1.464354,-1.574980,-1.476855,-0.322626
1198,0.021743,1.955876,-0.231188,-1.657692,1.437442,1.330637,2.435509,3.077539
1199,-1.600580,0.467644,-0.593595,3.608939,-1.180352,-0.438908,-1.973635,-0.028699
1200,0.737641,1.321829,0.973258,-0.643707,-0.160718,-0.547243,-2.635870,0.037027
1201,-1.092904,1.699538,-0.959111,-1.021916,0.519396,0.852063,-0.347437,-1.163120
1202,-0.260730,1.681814,-0.449239,-3.033220,1.532152,0.943237,0.464615,-2.100825
1203,-0.840606,2.078262,0.648904,0.659175,1.088629,1.124316,1.180531,2.094746
1204,0.711547,-1.119382,-1.013229,0.527298,0.825078,0.063000,0.505753,-2.274022
1205,-1.253571,-0.176254,2.798394,0.270551,0.318233,-0.023213,0.277186,-2.418448
1207,1.116728,-0.929228,-0.632003,-0.807336,-0.442964,-2.521413,0.729359,-0.110422
1208,-0.977749,-0.794018,-2.816027,0.753866,0.287241,0.727910,1.481969,-3.240719
1212,0.159952,1.363013,0.191647,-0.752002,0.677785,1.832478,0.622695,1.102195
1215,0.212563,1.533600,-1.101468,-1.683641,1.968254,-2.172154,0.267227,-3.158492
1216,0.552100,0.568388,-1.323133,0.262878,-0.555277,1.681095,1.461288,0.804313
1218,-2.465086,-1.629959,0.240193,0.989495,0.499480,-1.210371,-0.750252,0.788188
1222,-0.493186,-1.780225,-0.239752,-0.664250,1.239922,-1.336826,-0.090447,1.474406
1223,-3.628490,-1.274097,0.169192,-0.935758,-2.812688,1.673154,-0.970778,-1.292566
1226,-1.281069,-1.176143,-1.219033,1.680587,-0.891755,-1.358636,-2.571820,1.604303
1228,-0.956826,0.022939,0.837583,-2.146074,-0.706816,-0.598897,-1.926859,-3.026445
1232,-0.772461,0.826925,0.298857,-0.172026,-0.926299,-1.326615,1.736007,0.326296
1233,-0.462642,-1.019585,0.881487,1.378923,-0.299795,1.486729,0.800086,0.854648
1237,-0.163717,0.078445,1.199905,-1.296885,-0.392553,-0.111442,-0.451846,-0.450000
1239,2.187531,-1.131734,0.769303,0.434150,-0.329226,-2.437647,-1.917139,1.361274
1240,-1.179842,-0.010992,1.910327,-0.161134,-0.435796,0.991672,1.135226,0.929219
1244,0.063897,1.308764,-2.336303,0.475577,-2.217474,-2.075167,-2.727160,-0.615856
1245,-0.995732,1.186112,-0.260091,-0.355820,-3.259252,-1.092855,-2.194794,2.319855
1246,-1.887407,0.031097,-0.694595,0.327898,0.536138,-0.234360,-0.183940,0.520963
1247,1.267696,3.467679,0.864047,0.385874,0.934762,1.872206,1.416684,0.452869
1248,-0.576504,-0.388896,-0.488500,2.284679,-0.158018,-2.227654,-1.391619,-0.512140
1249,-1.007245,0.486272,-0.599095,0.683406,0.310584,0.176270,-0.400340,-1.405510
1250,-0.946650,-0.004307,-0.222411,-1.268173,-1.105814,0.907919,-2.146584,-2.088906
1252,-0.432850,-1.681021,-1.029121,2.956943,0.656208,0.696457,-1.514178,1.472224
1253,-1.751200,0.748259,-1.327892,-0.316533,-0.353329,0.308082,-1.230975,-0.657157
1254,0.324125,0.999574,-0.142006,-2.022361,-0.475719,-3.074694,-0.199300,0.191045
1256,1.603289,0.744311,-1.624150,0.446664,1.637437,1.081001,-1.005132,2.029880
1262,-1.412104,0.840987,-0.328624,2.289446,-0.337760,0.009537,0.217019,-0.887594
