Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1185,-1.530157,0.234955,-0.764581,1.250832,-0.720365,-0.145905,-0.467752,0.993567
1191,-1.454450,0.509448,-0.690697,0.676474,-1.588112,-0.807709,-1.118243,-0.258509
1192,0.920296,-0.710555,1.647001,-1.717244,0.494695,-0.653530,-0.430972,-1.820664
1195,0.308814,1.435876,0.515130,-0.130155,0.073961,-0.834743,-1.028179,-1.175624
1196,-0.250520,0.897350,-1.399434,-1.094513,-1.917426,0.666008,0.681453,-1.035774
1197,0.247613,1.793828,0.391813,-2.147718,1.490493,0.832632,-0.172084,-0.805074
1198,-0.958092,0.504649,1.958409,0.322104,-0.312836,0.038031,-0.025199,-0.908619
1199,1.395727,-0.059710,1.515848,-0.894087,-0.654838,-1.821483,0.627414,-0.624435
1200,0.034140,0.547390,-0.411999,0.401851,-1.315074,-2.413389,0.153858,1.700623
1201,-1.125296,0.199836,-0.855618,-0.706726,-0.328021,-0.230632,-0.719869,-0.641972
1202,-0.155419,-0.725774,0.567449,0.862165,-0.415473,-0.718455,0.920916,-0.750318
1203,1.484416,-0.520095,-0.192661,-0.219440,-0.508736,1.161835,0.524639,-0.393025
1204,-1.229314,0.660005,-0.351809,-0.201189,-2.700487,-0.791050,-0.568302,-0.238610
1205,-1.053022,0.675026,0.011305,-0.959216,0.565630,2.476587,-0.824724,1.349483
1207,0.912581,0.239826,1.648795,1.865067,0.151805,-0.136255,0.502034,0.892639
1208,0.935617,-0.862415,1.238178,-1.182121,1.514089,0.439908,-1.085203,-1.113319
1212,-0.676484,0.366380,1.202669,-1.269029,-0.120451,-0.709788,-0.614295,0.498015
1215,0.647648,0.007696,0.220744,2.145393,-0.810717,-0.561898,2.530347,1.007194
1216,-0.557164,-0.513927,0.113294,-0.541836,-2.171389,-0.494601,-1.274893,0.000097
1218,1.207576,1.261975,0.759995,1.321997,-0.928276,2.581761,0.497709,0.748869
1222,-0.234122,0.849044,1.324645,-0.881188,0.864101,-0.438984,-1.309494,0.007034
1223,0.589673,-0.551732,0.148757,-0.841451,0.102231,-1.702920,0.285396,0.942227
1226,-1.367446,-1.759270,-1.781332,-1.693564,-0.184557,-0.126800,-0.360767,-0.185725
1228,-0.650779,-1.328935,0.080943,-1.317142,1.315613,0.938690,0.081517,-0.959853
1232,-1.077004,-0.661031,0.935421,0.405970,0.743657,-0.504164,-0.198610,0.106618
1233,-2.113462,0.747540,0.409822,-1.339032,-0.450607,-0.333531,-2.391201,-0.835275
1237,-1.761980,-0.429888,0.183550,1.867120,0.382623,-0.119008,0.041554,0.844535
1239,0.758354,0.103551,-0.645443,-0.220762,-1.402610,-0.073817,-0.311927,0.267265
1240,-0.597139,0.122898,-2.657455,-0.748185,-0.767372,-1.341335,-0.872436,0.010179
1244,0.256958,0.683481,-0.867166,0.666398,1.526835,-0.729970,0.282761,-0.145613
1245,-1.792743,-0.593496,-2.584057,1.058733,-0.427926,1.115154,0.277765,0.783608
