Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1176,0.625496,0.503638,0.024857,-0.820795,1.232306,0.503548,-1.361768,0.217015
1177,1.755098,0.978564,0.253352,0.665147,0.471952,1.417134,0.426334,0.681883
1178,-0.722048,0.007241,1.141497,1.048617,-0.797793,0.457025,1.009567,-1.331015
1180,0.940232,0.820233,0.117038,0.180660,-0.678845,-0.326218,-0.895482,0.584992
1181,-1.547810,0.039862,0.296709,0.292096,-2.149553,-0.025027,1.781960,-0.812264
1182,-0.060364,-1.151367,0.582160,0.215852,-1.174440,-1.426285,-0.927125,1.749614
1183,-0.755418,0.673811,0.280910,-0.166072,-0.292695,-0.560743,0.208896,-1.189631
1185,-1.236028,-0.745922,0.451584,0.564733,-0.707518,-0.669130,-1.995670,0.497950
1191,-0.926114,0.925196,-1.345163,-0.102748,-1.480459,-0.375350,-2.184792,-1.131688
1192,1.721104,0.073073,1.690082,-0.786711,1.443313,0.349694,0.331484,-0.965192
1195,0.576209,1.553730,0.817895,0.015483,-0.488103,0.331190,-0.141980,-0.353310
1196,0.679520,0.903130,-1.507132,-0.576089,-1.197032,0.157626,-0.449278,-0.838791
1197,-0.234764,1.815875,1.026215,-1.126545,1.590031,1.131402,0.544000,-1.057570
1198,-1.069350,0.159892,-0.078091,-0.316878,-0.068426,0.606770,-0.261972,0.738881
1199,0.689374,0.870885,1.289135,0.316170,-0.776158,-0.910682,-0.283943,-0.531234
1200,-0.452459,0.024188,-0.123528,1.823216,-1.517173,-1.736487,0.786475,0.889026
1201,-0.794733,0.300341,0.368173,-0.720794,-1.112368,-0.625904,-0.935754,-1.039706
1202,-0.890762,-0.058822,0.106570,-0.330985,-0.521588,0.110424,-0.350561,-1.570787
1203,1.122840,-0.300721,0.090387,-0.194954,-0.458646,0.583352,0.396451,0.521873
1204,-0.255330,0.791015,-0.207285,0.596108,-1.101482,-2.148716,0.078285,-0.654946
1205,-0.842352,0.618211,0.366261,-1.128220,0.039387,2.005314,-0.272748,0.785834
1207,1.167777,1.083109,1.531886,2.158244,-0.397841,1.211365,0.959978,1.568452
1208,0.453427,-1.497377,2.047186,-0.845304,0.569718,-0.508967,-0.120830,-0.993438
1212,-0.926530,1.057371,1.259484,-1.910701,0.022473,0.254136,0.037794,0.863445
1215,0.225817,-0.059293,-0.723855,0.420467,-0.532798,-0.721103,1.281429,0.632369
1216,-1.137537,-0.561463,0.678157,-0.598266,-1.697290,0.522200,-0.569207,-0.359428
