Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1232,-1.725705,0.169026,-0.486563,-0.187481,-0.586155,-2.157354,0.053921,-0.312402
1233,1.565217,-1.154429,1.025032,-1.053152,2.180728,1.194411,-0.130273,1.339149
1237,-0.194856,-1.754891,-1.896327,0.580490,-2.062051,-2.684223,-1.104578,-1.388667
1239,0.016073,0.029738,-1.654688,0.100601,0.053534,0.597337,-0.495435,-0.380728
1240,-0.781924,-1.237959,1.567189,0.353418,0.274700,-1.018301,-1.396443,-1.428960
1244,0.467494,-1.501099,-1.545247,-0.289923,-0.418853,0.662437,-0.528004,-0.054145
1245,-1.021248,1.198401,-0.565055,-0.089251,-2.083897,-2.103632,-0.163464,2.054435
1246,-0.976391,-0.582847,-1.468812,-0.898709,0.141379,0.404783,-0.898061,-0.230903
1247,-0.520589,-2.153575,-1.319604,-0.204624,1.180992,-0.835784,-0.148864,-2.645888
1248,-0.511227,-0.769872,-0.080478,3.887319,-1.065689,-0.881867,-1.388099,-0.252342
1249,-2.743961,-0.707631,-2.223623,0.077015,-2.376268,-2.348643,-0.312830,-3.159146
1250,-1.965963,-2.361442,-2.121519,3.839950,-1.580686,-2.336197,-1.475739,1.993976
1252,2.282079,0.350378,-0.626361,0.748107,0.163302,1.422850,-1.328070,0.059757
1253,-3.287678,1.018518,0.054776,0.102463,-0.960820,0.681372,-0.908283,-1.802158
1254,-0.381269,-2.391371,-2.261669,-0.299812,1.225216,0.271239,-2.095391,-2.050480
1256,-0.094475,-0.131481,-1.956732,2.077493,-0.541295,1.953267,-2.631411,1.449391
1262,-1.899651,-0.178529,0.584496,1.430622,-1.043348,-0.749478,-0.953652,1.050251
